id;no;url;votes;created_at;updated_at;airdate;notes
4b86d2fe28448251e7000001;230;http://forums.di.fm/trance/armin-van-buuren-presents-state-of-trance-episode-230-a-94354/;29;2008-10-30 10:12:20;2010-03-18 07:37:00;2006-01-05 00:00:00;
4b86d2fe28448251e7000002;231;http://forums.di.fm/trance/armin-van-buuren-presents-state-of-trance-episode-231-a-94712/;33;2008-10-30 10:12:23;2010-03-18 07:37:00;2006-01-12 00:00:00;
4b86d2fe28448251e7000003;232;http://forums.di.fm/trance/armin-van-buuren-presents-state-of-trance-episode-232-a-95025/;16;2008-10-30 10:12:25;2010-03-18 07:37:00;2006-01-19 00:00:00;
4b86d2fe28448251e7000004;233;http://forums.di.fm/trance/armin-van-buuren-presents-state-of-trance-episode-233-a-95348/;55;2008-10-30 10:12:28;2010-03-18 07:37:00;2006-01-26 00:00:00;
4b86d2fe28448251e7000005;234;http://forums.di.fm/trance/armin-van-buuren-presents-state-of-trance-episode-234-a-95704/;23;2008-10-30 10:12:30;2010-03-18 07:37:00;2006-02-02 00:00:00;
4b86d2fe28448251e7000006;235;http://forums.di.fm/trance/armin-van-buuren-presents-state-of-trance-episode-235-a-96195/;39;2008-10-30 10:12:33;2010-03-18 07:37:00;2006-02-09 00:00:00;
4b86d2fe28448251e7000007;236;http://forums.di.fm/trance/armin-van-buuren-presents-state-of-trance-episode-236-a-96524/;38;2008-10-30 10:12:35;2010-03-18 07:37:00;2006-02-16 00:00:00;
4b86d2fe28448251e7000008;237;http://forums.di.fm/trance/armin-van-buuren-presents-state-of-trance-episode-237-a-96958/;39;2008-10-30 10:12:38;2010-03-18 07:37:00;2006-02-23 00:00:00;
4b86d2fe28448251e7000009;238;http://forums.di.fm/trance/armin-van-buuren-presents-state-of-trance-episode-238-a-97394/;51;2008-10-30 10:12:41;2010-03-18 07:37:00;2006-03-02 00:00:00;
4b86d2fe28448251e700000a;239;http://forums.di.fm/trance/armin-van-buuren-presents-state-of-trance-episode-239-a-97776/;44;2008-10-30 10:12:44;2010-03-18 07:37:00;2006-03-09 00:00:00;
4b86d2fe28448251e700000b;240;http://forums.di.fm/trance/armin-van-buuren-presents-state-of-trance-episode-240-a-98110/;38;2008-10-30 10:12:46;2010-03-18 07:37:00;2006-03-16 00:00:00;
4b86d2fe28448251e700000c;241;http://forums.di.fm/trance/armin-van-buuren-presents-state-of-trance-episode-241-a-98506/;72;2008-10-30 10:12:49;2010-03-18 07:37:00;2006-03-23 00:00:00;
